CustomerID,Cluster,AvgRecencyWeight
12623.0,2,0.2170173927400507
12624.0,3,0.46604864518606487
12625.0,3,0.22415307986416538
12626.0,3,0.48952158076369245
12627.0,2,0.6237049733517952
12628.0,3,0.8269968249932313
12630.0,4,0.8616911958231029
12631.0,0,0.7326324677392158
12633.0,0,0.37028214119261077
12635.0,3,0.536696715797621
12637.0,3,0.4560358085738575
12638.0,3,0.8371284313607636
12639.0,3,0.26654232706650366
12640.0,0,0.687113963909233
12641.0,0,0.530819450562014
12642.0,0,0.6825330645203722
12643.0,0,0.3659582704778988
12644.0,0,0.4883774706661871
12645.0,3,0.4508535067687177
12646.0,0,0.8649057876206262
12647.0,0,0.34808740841301267
12648.0,0,0.42504698826075404
12649.0,3,0.4204430868933573
12650.0,3,0.9889503892939222
12651.0,0,0.15636604851297078
12652.0,3,0.1598797460796939
12653.0,0,0.3477947735198094
12654.0,3,0.514891301913802
12656.0,2,0.5877360399995276
12657.0,0,0.7654726209438412
12658.0,4,0.9048374180359596
12659.0,4,0.851197488353945
12660.0,3,0.9459594689067654
12662.0,3,0.49105408046828936
12664.0,3,0.5686326531783735
12665.0,0,0.16529888822158653
12667.0,0,0.728573572511393
12668.0,0,0.37054597443383097
12669.0,0,0.3006527544778502
12670.0,3,0.588541461302731
12672.0,0,0.1607704387466699
12673.0,3,0.5319595184264047
12674.0,3,0.5525650989822696
12676.0,3,0.4515664974903273
12678.0,3,0.5145918817088596
12679.0,3,0.2508619494245384
12680.0,3,0.7059148976784816
12681.0,3,0.387441821332834
12682.0,3,0.4689499436340269
12683.0,0,0.4362801656259187
12684.0,3,0.5633847279321273
12685.0,3,0.670377488920093
12686.0,3,0.12731243301887457
12688.0,0,0.5337766543585982
12689.0,2,0.6925375074511728
12690.0,0,0.3201745737772765
12691.0,3,0.4180125971689762
12693.0,0,0.2892848904979583
12694.0,0,0.509817477202432
12695.0,4,0.5733055757022227
12697.0,0,0.5512089226811627
12700.0,3,0.6010982762348229
12701.0,3,0.4931499894686265
12702.0,4,0.8998244812091837
12703.0,0,0.6778095780054503
12704.0,3,0.6205350998075392
12705.0,3,0.49468116591321715
12707.0,3,0.1985594620737261
12708.0,0,0.4126662347633816
12709.0,0,0.4805594464556279
12710.0,3,0.43041144144633137
12712.0,0,0.35311084091545447
12713.0,3,1.0
12714.0,3,0.5285370562684173
12715.0,2,0.5580351457700471
12716.0,3,0.6553196150834752
12717.0,0,0.33414555384452105
12718.0,3,0.6778095780054503
12719.0,3,0.8500664746882617
12720.0,0,0.4786045724207544
12721.0,3,0.4428652839392512
12722.0,4,0.5014431856089451
12723.0,3,0.8102438443487003
12724.0,2,0.5562502995720311
12725.0,4,0.12802169265485286
12726.0,3,0.4909040953831958
12727.0,3,0.3617001789610305
12728.0,3,0.3325840565768704
12729.0,3,0.5337766543585982
12731.0,3,0.43227582719707847
12732.0,3,0.3699289035243491
12733.0,0,0.27405007208764715
12734.0,1,0.1414858516049621
12735.0,3,0.16445638789167139
12736.0,0,0.15811313712572672
12738.0,0,0.12731243301887457
12739.0,3,0.5820532774441708
12740.0,3,0.7046880897187134
12743.0,4,0.47764433671770795
12744.0,4,0.3728682419199123
12747.0,1,0.4549701362996024
12748.0,3,0.6027887662886805
12749.0,0,0.609036799735534
12750.0,0,0.4910982295021551
12752.0,3,0.6411803884299546
12753.0,3,0.3480956115153517
12754.0,3,0.20743953682470878
12755.0,3,0.1912109914402523
12756.0,3,0.6201599950027585
12757.0,3,0.6010135709022851
12758.0,2,0.3464820913786423
12759.0,3,0.4503911637462312
12762.0,3,0.9354754110292272
12763.0,0,0.16697375431848915
12764.0,1,0.1728112093909412
12766.0,3,0.38554458692408383
12769.0,0,0.26654232706650366
12770.0,2,0.3114032239145977
12772.0,0,0.7205231181644058
12775.0,1,0.4126336689334147
12778.0,3,0.4468637024543115
12779.0,0,0.41010997700211677
12781.0,4,0.40573523364914366
12782.0,3,0.33957717048538405
12783.0,4,0.7871466721143615
12784.0,0,0.9257015011370635
12785.0,2,0.13309838775807187
12787.0,3,0.5691755547135618
12789.0,3,0.7007840105925328
12790.0,0,0.346071073212116
12791.0,3,0.12590568019597237
12792.0,3,0.2411774710201514
12793.0,2,0.14809894472101973
12794.0,0,0.6740147996303077
12795.0,0,0.9048374180359595
12797.0,3,0.1316277023877386
12798.0,3,0.5090131482764989
12802.0,3,0.3558189185373418
12808.0,2,0.498895865063992
12809.0,0,0.3740621446020826
12811.0,2,0.22242480371165835
12812.0,0,0.7831394949065555
12814.0,3,0.570574739578837
12815.0,0,0.37121119755169396
12816.0,0,0.48042846869058065
12817.0,3,0.2110720877910902
12818.0,0,0.23457028809379765
12820.0,4,0.682566765554555
12821.0,1,0.30625618134802807
12822.0,3,0.6314392612424156
12823.0,1,0.35967741550800025
12824.0,4,0.7205231181644058
12826.0,2,0.4299628106951
12827.0,0,0.8344480083609861
12828.0,4,0.7057242749694844
12829.0,1,0.1462068889821853
12830.0,3,0.4902615215860205
12831.0,1,0.23457028809379762
12832.0,4,0.6695281026822767
12833.0,1,0.44932896411722156
12834.0,1,0.20873982339007963
12836.0,0,0.41656012497507344
12837.0,1,0.38459841940182143
12838.0,4,0.49355962876995885
12839.0,2,0.577259710025006
12840.0,2,0.3345946607543436
12841.0,4,0.42341543185498676
12842.0,4,0.4753241916203083
12843.0,0,0.3429894291761513
12844.0,4,0.6580214950105308
12845.0,0,0.2063001740809155
12847.0,4,0.8898817709880237
12849.0,1,0.40822865468896574
12851.0,4,0.5866462195100318
12852.0,0,0.19527756283568573
12853.0,0,0.3385494245653486
12854.0,1,0.3541619718340311
12855.0,0,0.12660710278908355
12856.0,4,0.8064686391551567
12857.0,1,0.21929676346570492
12863.0,0,0.7532686564546568
12864.0,3,0.4671470862226546
12865.0,0,0.647242289717948
12866.0,0,0.20873982339007963
12867.0,3,0.4369421168613327
12868.0,1,0.2324316382472869
12871.0,1,0.5170619357538317
12872.0,1,0.14555977711286236
12873.0,4,0.20990271634280377
12875.0,4,0.29409461428703104
12876.0,2,0.5725303135495327
12877.0,3,0.5997356711195614
12878.0,0,0.2542021477791204
12879.0,0,0.6685641200682071
12881.0,0,0.2170173927400507
12882.0,1,0.9088217673755575
12883.0,1,0.7567101961703618
12884.0,2,0.6167242143691608
12885.0,0,0.5967317962178473
12886.0,4,0.46395347786725627
12888.0,1,0.25634896706060645
12890.0,4,0.8800489238441711
12891.0,3,0.28327847743542806
12893.0,4,0.8464817248906141
12895.0,0,0.6681985043646839
12897.0,1,0.25489373741367544
12901.0,3,0.45719422399940474
12902.0,0,0.23069318225496285
12904.0,1,0.677372833766094
12906.0,3,0.7252927684891224
12908.0,3,0.27746800621160117
12909.0,0,0.38430182714961236
12910.0,3,0.5207422211185749
12912.0,4,0.9050489654050463
12913.0,4,0.712661120952821
12915.0,0,0.25458992608391734
12916.0,1,0.28514623130933386
12917.0,2,0.49383414572987056
12919.0,4,0.7410234444620823
12920.0,3,0.914947228730031
12921.0,2,0.49529346674546354
12922.0,3,0.41111229050718745
12923.0,3,0.7046880897187134
12924.0,4,0.4367823841359201
12925.0,3,0.8169668536814648
12928.0,2,0.4619713269154523
12929.0,0,0.1776788133890818
12930.0,1,0.5046422780990086
12931.0,3,0.5401211858965987
12933.0,4,0.6393223940283438
12935.0,3,0.5167784379497458
12936.0,3,0.7745638926662448
12937.0,3,0.7074124618256774
12938.0,4,0.8703247258333905
12939.0,2,0.38678703836473527
12940.0,4,0.7170021992681969
12942.0,0,0.39404144529615887
12944.0,4,0.5043861826384273
12945.0,1,0.20302128678166725
12947.0,3,0.26815556466329016
12948.0,3,0.4864887361216526
12949.0,1,0.437617083722588
12950.0,2,0.9426292510524992
12951.0,4,0.4497753682069885
12952.0,0,0.7604415102241643
12953.0,4,0.951229424500714
12955.0,3,0.652146842160962
12956.0,1,0.18370125693786193
12957.0,3,0.5748735893309322
12962.0,3,0.6712708851907633
12963.0,4,0.7230559088164651
12965.0,1,0.613307468482495
12966.0,4,0.951229424500714
12967.0,3,0.1294802940085021
12968.0,1,0.5397405776236126
12970.0,3,0.9248776027584305
12971.0,4,0.4652527647219604
12974.0,1,0.3347255139218456
12976.0,2,0.30967800272234564
12977.0,1,0.42269216334072857
12980.0,1,0.26283483174909883
12981.0,3,0.6472067853586649
12982.0,0,0.2606844923563118
12984.0,3,0.9048374180359595
12985.0,3,0.9014323054926024
12987.0,4,0.5006659425085414
12988.0,1,0.1985594620737261
12989.0,4,0.6309995844089388
12990.0,2,0.5428508056493829
12991.0,4,0.639963158844877
12993.0,3,0.4303261795196513
12994.0,0,0.5646296684982273
12995.0,4,0.6270890852730561
12997.0,1,0.44376779669579974
12999.0,3,0.26867646125160455
13000.0,0,0.21024343794549444
13001.0,1,0.3205474453066674
13002.0,1,0.17185380902445777
13003.0,0,0.36847854274880093
13004.0,3,0.4534633319871365
13005.0,3,0.2951732733063651
13006.0,4,0.7367139751383992
13008.0,3,0.1671457840666855
13011.0,1,0.12731243301887457
13012.0,1,0.5312765343626326
13013.0,4,0.41504210172545514
13014.0,0,0.5393792606932344
13015.0,0,0.5154695288546814
13016.0,0,0.5734662669643752
13017.0,4,0.9672161004820059
13018.0,3,0.45817480735600374
13021.0,4,0.5977642625386778
13023.0,0,0.5965327801924503
13026.0,3,0.7388476657932435
13027.0,0,0.32154403750761484
13028.0,2,0.8306518529523995
13029.0,3,0.5468285148442273
13030.0,3,0.45154358927734317
13032.0,0,0.670778781752072
13033.0,2,0.13837639900261495
13034.0,3,0.559060721725941
13035.0,3,0.47517113193544297
13037.0,1,0.333471100189588
13038.0,0,0.33557469970505155
13040.0,4,0.8982169609033182
13043.0,0,0.22066465874200494
13044.0,3,0.19966564006790186
13045.0,4,0.5801640071622538
13046.0,1,0.599655077718783
13047.0,0,0.3847297853666853
13048.0,2,0.44003787372876774
13049.0,0,0.43827094937158556
13050.0,1,0.4041587350769115
13052.0,1,0.30967800272234564
13055.0,4,0.5518851973014737
13058.0,4,0.6540798450931903
13059.0,0,0.25074135398985803
13060.0,1,0.245230779279839
13061.0,4,0.6740544099195633
13062.0,1,0.34799904079225524
13064.0,1,0.5814794591162342
13065.0,1,0.12660710278908355
13066.0,4,0.857732435961363
13067.0,1,0.6376281516217733
13068.0,2,0.5605921579185474
13069.0,0,0.36506479104593825
13070.0,2,0.346071073212116
13072.0,0,0.22814411239849924
13075.0,0,0.4883774706661871
13077.0,4,0.5417938293099536
13078.0,1,0.44825907901661016
13079.0,3,0.7112826197094368
13080.0,0,0.37198978346537287
13081.0,3,0.42419427776874763
13082.0,3,0.29305421434916723
13083.0,3,0.7312919243384823
13085.0,3,0.2864001151022567
13089.0,0,0.42304932853455557
13090.0,3,0.56236522271076
13091.0,3,0.8607079764250578
13092.0,3,0.29150458345600383
13093.0,0,0.16028082503456956
13094.0,1,0.3752478733366292
13095.0,3,0.6778095780054502
13097.0,0,0.3930378898722073
13098.0,2,0.52538278858535
13099.0,1,0.5801640071622538
13101.0,1,0.27405007208764715
13102.0,3,0.36850653291534696
13103.0,4,0.8051983240180706
13104.0,4,0.6484155072000103
13106.0,1,0.4803053010897994
13107.0,3,0.39977231962086845
13108.0,3,0.12660710278908355
13109.0,3,0.5672434243827595
13110.0,4,0.4216319508975606
13113.0,0,0.3481019415146647
13115.0,3,0.5979828838515983
13116.0,1,0.4671470862226546
13117.0,4,0.3136266851246752
13118.0,4,0.5083038484175467
13120.0,1,0.26654232706650366
13121.0,3,0.2256232087716122
13122.0,1,0.2710918229274911
13124.0,3,0.3500400384333805
13126.0,4,0.5259226190708269
13127.0,3,0.6519562778750996
13130.0,0,0.5965055896949684
13131.0,3,0.6359318543746236
13132.0,1,0.23457028809379765
13133.0,1,0.20500426615896863
13134.0,4,0.4761365167485929
13135.0,0,0.33659027520656365
13136.0,2,0.5226593910178821
13137.0,3,0.6019416055214759
13138.0,3,0.4864945026882662
13139.0,4,0.63459964024534
13140.0,1,0.3983765541800379
13141.0,3,0.3778831708129971
13142.0,4,0.9048374180359595
13144.0,0,0.15811313712572672
13145.0,0,0.5397678706387934
13146.0,4,0.8703247258333905
13147.0,1,0.7916376315271492
13148.0,1,0.4081442034475748
13149.0,1,0.5373657061935299
13151.0,1,0.19419569545634272
13153.0,0,0.9726044771163483
13155.0,3,0.2808060493021951
13157.0,3,0.5491197775763184
13158.0,2,0.4325114861334552
13159.0,3,0.6606523161132525
13160.0,4,0.8898817709880238
13161.0,1,0.17669444575659674
13162.0,2,0.2773533420982022
13165.0,4,0.5820259424970964
13166.0,1,0.20873982339007963
13167.0,4,0.6072648030890828
13168.0,1,0.2849542316906156
13169.0,4,0.49389547583639426
13170.0,3,0.865502994567177
13171.0,4,0.505403529046885
13173.0,0,0.5274440411478248
13174.0,4,0.32103853047306674
13176.0,3,0.7788007830714049
13177.0,3,0.7007840105925328
13178.0,2,0.40581850661353847
13182.0,4,0.7831394949065555
13183.0,1,0.4599116859670162
13184.0,4,0.4149689500636467
13185.0,0,0.22688015933902364
13186.0,1,0.5707246831042868
13187.0,1,0.1546382645492548
13188.0,4,0.9459594689067654
13189.0,4,0.6726883347762692
13192.0,3,0.4511214079778919
13193.0,1,0.7165313105737894
13194.0,1,0.47236655274101463
13196.0,3,0.5434497751198146
13198.0,3,0.35209927119521744
13199.0,4,0.5347702316751662
13200.0,3,0.6697449914859561
13203.0,4,0.6914455159292949
13207.0,1,0.6185626292047496
13208.0,1,0.3955740392389403
13209.0,3,0.4749822282186215
13210.0,1,0.5965055896949684
13211.0,3,0.640782188682394
13212.0,4,0.8275398505360704
13213.0,4,0.5413014852361389
13216.0,2,0.22688015933902364
13217.0,4,0.47422131853508975
13218.0,3,0.4965853037914095
13220.0,3,0.3656373984722861
13221.0,0,0.1970711163954497
13223.0,3,0.3202439523173944
13224.0,4,0.6093300977421118
13225.0,1,0.4495103043830119
13226.0,3,0.22066465874200492
13227.0,2,0.3273692086197276
13228.0,2,0.6411803884299546
13229.0,0,0.2865047968601901
13230.0,4,0.443724573683869
13232.0,0,0.4756960247340771
13233.0,4,0.46454096545839224
13235.0,0,0.30967800272234564
13236.0,1,0.6883726182434864
13238.0,2,0.5945873004072602
13239.0,0,0.23457028809379768
13240.0,1,0.3020413054625845
13242.0,2,0.4499388867483878
13243.0,0,0.3255555334454577
13244.0,0,0.5998287320415083
13245.0,4,0.7574651283969664
13246.0,2,0.36863248399094434
13247.0,3,0.7156613785114123
13248.0,0,0.38078080176206536
13249.0,1,0.5684713413085362
13253.0,4,0.3014966900273664
13255.0,4,0.5731642503766954
13256.0,3,0.9303241341420618
13258.0,1,0.6685876588262866
13259.0,4,0.7125616182039599
13260.0,0,0.7165313105737893
13261.0,1,0.20754894104565402
13262.0,3,0.23327073304422286
13263.0,1,0.46902103543184
13265.0,1,0.41348969492367443
13266.0,3,0.5123463183072833
13267.0,4,0.4833816098314893
13268.0,3,0.44031545207750955
13269.0,3,0.46693937573771593
13270.0,4,0.1316277023877386
13271.0,4,0.8187307530779818
13272.0,1,0.7203099526222172
13273.0,4,0.536750332785653
13276.0,4,0.6748824912064605
13277.0,2,0.7057940620767775
13278.0,3,0.8007374029168082
13279.0,0,0.6519562778750996
13280.0,2,0.19318066401040615
13282.0,0,0.5687270041626434
13283.0,2,0.616888281980977
13284.0,0,0.15987974607969394
13285.0,3,0.45932812519109334
13291.0,1,0.42269216334072857
13292.0,4,0.5377676410094305
13294.0,0,0.2911547001503865
13295.0,1,0.13608923830170194
13296.0,3,0.46974957024142655
13297.0,4,0.7734687709881849
13298.0,4,1.0
13299.0,0,0.22688015933902364
13300.0,2,0.39324072086859824
13301.0,1,0.3598734152619384
13302.0,0,0.42504698826075404
13304.0,3,0.1430666827544082
13305.0,4,0.5472603975657707
13307.0,4,0.5162773741570549
13308.0,3,0.5887884783853233
13309.0,3,0.5238787968189395
13310.0,4,0.41258969014456504
13311.0,3,0.47905413847716516
13313.0,2,0.5212096489602094
13314.0,0,0.7506685482841221
13316.0,3,0.5575752125906656
13317.0,0,0.462563421533756
13318.0,3,0.8780656610681404
13319.0,0,0.4314547970755168
13320.0,2,0.5034314066445681
13321.0,1,0.6327857334249715
13322.0,1,0.914947228730031
13323.0,4,0.8572812299414485
13324.0,0,0.45195150936863293
13325.0,3,0.6376281516217733
13327.0,2,0.3957207937013362
13328.0,3,0.17377394345044514
13329.0,3,0.5490711840649788
13330.0,2,0.43139292413676755
13332.0,3,0.9303241341420618
13334.0,0,0.3249667019453856
13336.0,3,0.6555883369077856
13338.0,0,0.41802157948730373
13339.0,0,0.32919298780790557
13340.0,4,0.42706562708516266
13341.0,0,0.2358770829857
13343.0,0,0.37406214460208265
13344.0,0,0.4180115641817781
13345.0,3,0.20302128678166728
13347.0,0,0.6815856661938479
13348.0,4,0.7046880897187134
13349.0,3,0.9459594689067654
13350.0,1,0.7026843557270724
13351.0,4,0.6969015606581122
13352.0,4,0.7205231181644058
13354.0,4,0.6778095780054503
13355.0,2,0.5105727101562634
13356.0,0,0.6447524148071964
13357.0,0,0.2411774710201514
13358.0,0,0.2256232087716122
13359.0,4,0.7046880897187134
13362.0,4,0.49882657817396314
13363.0,4,0.8303339442597395
13364.0,1,0.6778095780054503
13365.0,3,0.6701028201575079
13366.0,3,0.7616849789527517
13368.0,0,0.2381638184008149
13369.0,1,0.1316277023877386
13370.0,3,0.12731243301887457
13372.0,1,0.6099096518873699
13373.0,4,0.45183554218495814
13375.0,4,0.613307468482495
13376.0,0,0.37179022504988596
13379.0,4,0.7326129572958554
13381.0,0,0.5042420274402083
13382.0,1,0.2110720877910902
13384.0,3,0.5674754938082444
13385.0,1,0.1607704387466699
13388.0,3,0.48567178524771243
13389.0,4,0.5983553152221955
13390.0,3,0.6629132704784655
13391.0,4,0.3237519063073229
13394.0,4,0.5020604212846215
13395.0,4,0.3597945077825237
13396.0,4,0.6169728452922395
13397.0,0,0.3703823444900399
13398.0,0,0.346071073212116
13402.0,0,0.33562020627517636
13403.0,1,0.909878282015368
13404.0,4,0.43378736869631945
13405.0,1,0.3153934005991243
13408.0,4,0.47865925486326305
13410.0,3,0.47067383592455686
13411.0,1,0.5549435462438714
13414.0,3,0.4586274045694552
13416.0,4,0.7027896471019482
13417.0,4,0.7437140864321276
13418.0,3,0.4053302258350053
13419.0,3,0.7046880897187134
13420.0,1,0.41295746309384185
13421.0,4,0.43324734345167815
13422.0,3,0.7046880897187134
13425.0,0,0.374282073254746
13426.0,4,0.5091927953783131
13427.0,4,0.530963552634476
13428.0,4,0.951229424500714
13429.0,4,0.7711887397928
13430.0,3,0.7383996109607798
13431.0,4,0.6306407623094399
13434.0,1,0.6266262953026345
13435.0,4,0.6771000669361948
13436.0,1,0.9944598480048968
13437.0,4,0.5285105995446159
13439.0,1,0.24387216348875104
13441.0,4,0.6031703876681352
13447.0,4,0.848668637785905
13448.0,0,0.534782829070654
13449.0,3,0.8800489238441711
13450.0,3,0.5041784835952099
13451.0,3,0.4134394971897052
13452.0,0,0.23082135700136613
13453.0,1,0.3061688666991229
13455.0,1,0.3902522647025939
13456.0,3,0.6299701131498301
13458.0,1,0.40690223369712786
13460.0,3,0.7949512887619917
13461.0,2,0.565608981332844
13462.0,1,0.2465969639416065
13464.0,4,0.728573572511393
13466.0,3,0.3617989288399626
13467.0,4,0.8480732393613329
13468.0,1,0.3837729102807764
13470.0,2,0.545622817542086
13471.0,0,0.8989628827945607
13473.0,1,0.39743521146061067
13474.0,1,0.27102192547710613
13475.0,1,0.2502736271725496
13476.0,0,0.2915309356282315
13477.0,3,0.48652112424786975
13479.0,1,0.298973683928496
13481.0,3,0.45341816774016463
13482.0,3,0.2771120523885023
13483.0,3,0.6969015606581122
13484.0,1,0.26359713811572677
13485.0,3,0.275576809498595
13486.0,1,0.5178380426056988
13487.0,1,0.37781148548526244
13488.0,0,0.40537379222382547
13489.0,1,0.33779143706431813
13491.0,0,0.2591311575027642
13492.0,2,0.4055061390142104
13493.0,0,0.2111893609201051
13494.0,3,0.1776788133890818
13495.0,4,0.4527599703906775
13496.0,1,0.34434158331443254
13497.0,1,0.17118247496710595
13499.0,4,0.5345142978837061
13500.0,4,0.7518127895665859
13501.0,0,0.20302128678166728
13502.0,4,0.5550297857484624
13503.0,3,0.6778095780054503
13504.0,3,0.7046880897187134
13505.0,3,0.4735893327357939
13506.0,3,0.14432534046333378
13507.0,1,0.5948247897506365
13508.0,0,0.2592402606458915
13509.0,3,0.42628302208511337
13510.0,3,0.6455268031588164
13512.0,1,0.2358770829857
13513.0,1,0.4965853037914095
13514.0,1,0.6666063710952372
13515.0,4,0.5116146114860747
